ulasan,processed_text
Aplikasi tolol Mau pesen gofod malah ga ada layanan apk mmk gausah Adain goofd kalo ga sedia ga buka layanan kirim,"['aplikasi', 'tolol', 'sen', 'gofod', 'ga', 'layan', 'apk', 'mmk', 'gausah', 'adain', 'goofd', 'kalo', 'ga', 'sedia', 'ga', 'buka', 'layan', 'kirim']"
akhirnya bug di android 7 sudah hilang,"['bug', 'android', 'hilang']"
aplikasi gojeg ini menurut bagus sih sejauh ini aman2 aja.terus ongkos ny jg murah sih ramah di kntong😃,"['aplikasi', 'gojeg', 'bagus', 'sih', 'aman', 'ajaterus', 'ongkos', 'ny', 'jg', 'murah', 'sih', 'ramah', 'kntong']"
saya sudah lama banget pake aplikasi gojek ini dan sangat senang dan puas saya suka aplikasi nya Gojek the best,"['banget', 'pake', 'aplikasi', 'gojek', 'senang', 'puas', 'suka', 'aplikasi', 'nya', 'gojek', 'the', 'best']"
"suka banget gojek, banyak voucher, mudah penggunaan, mantappp","['suka', 'banget', 'gojek', 'voucher', 'mudah', 'guna', 'mantappp']"
terimakasih atas pelayanan dan kecepatannya..,"['terimakasih', 'layan', 'cepat']"
dah 2 kali isi emoney hilang... dah gitu urus ribet... aplikasi RAMPOK!!!!,"['dah', 'kali', 'isi', 'emoney', 'hilang', 'dah', 'gitu', 'urus', 'ribet', 'aplikasi', 'rampok']"
"brengsek, ngisi saldo gk masuk2, udh tau urgent, dikolom bantuan bilangnya topup masuk saldo bisa sampe 2 hari di hari kerja,, hellooo gimn klo yg urgent disuruh nunggu 2 hari??","['brengsek', 'ngisi', 'saldo', 'gk', 'masuk', 'udh', 'tau', 'urgent', 'kolom', 'bantu', 'bilang', 'topup', 'masuk', 'saldo', 'sampe', 'kerja', 'hellooo', 'gimn', 'klo', 'yg', 'urgent', 'suruh', 'nunggu']"
"gojek sangat membantu perjalanan, pemesanan makanan dan pengiriman barang. 3 hal yang sering saya klik. agar berimbang saya kritik juga jika penghujan saat diperlukan sering tidak mendapatkan driver, mohon disolusikan dimana problemnya","['gojek', 'bantu', 'jalan', 'mesan', 'makan', 'kirim', 'barang', 'klik', 'imbang', 'kritik', 'hujan', 'driver', 'mohon', 'solusi', 'mana', 'problem']"
Chat bantuan sangat tidak membantu. Estimasi waktu tidak berubah saat pesanan gofood telat. Saat chat CS jawabannya driver sudah dijalan padahal status pembelian tidak berubah. Tidak bisa menjelaskan alasan pembatalan.,"['chat', 'bantu', 'bantu', 'estimasi', 'ubah', 'pesan', 'gofood', 'telat', 'chat', 'cs', 'jawab', 'driver', 'jalan', 'status', 'beli', 'ubah', 'alas', 'batal']"
"Heran disini keluhan pake bot harus melalui IG ..banyak driver gk jelas. Mereka ambil orderan tapi gk beranjak dari tempatnya, disitu situ aja . Mau di cancel khawatir akun saya yang jelek. Alhasil pakai akun saudara. Jadi di akun saya , saya biarkan saja dan luar biasanya sampai Berjam jam posisi driver masih sama dan estimasi masih tetep tertulis ""driver akan sampai dalam 7 menit"" 🥲","['heran', 'keluh', 'pake', 'bot', 'ig', 'driver', 'gk', 'ambil', 'order', 'gk', 'anjak', 'tempat', 'situ', 'situ', 'aja', 'cancel', 'khawatir', 'akun', 'jelek', 'alhasil', 'pakai', 'akun', 'saudara', 'akun', 'biar', 'jam', 'jam', 'posisi', 'driver', 'estimasi', 'tetep', 'tulis', 'driver', 'menit', '']"
"Halo Gojek, bisakah kalian menyediakan verifikasi via gmail karena nomor whaatsap dan sms yang diregistrasikan sudah lama tidak aktif dan pin akun saya juga lupa. Bisakah kalian membuat metode verifikasi melalui email? Terimakasih gojek","['halo', 'gojek', 'sedia', 'verifikasi', 'via', 'gmail', 'nomor', 'whaatsap', 'sms', 'registrasi', 'aktif', 'pin', 'akun', 'lupa', 'metode', 'verifikasi', 'email', 'terimakasih', 'gojek']"
"Gojek tarifnya makin mahal, skr drivernya juga sering minta di cancel pas udh dijalan minta tarif yg lebih mahal juga, ada lagi driver ngantuk tapi maksain pick up penumpang.","['gojek', 'tarif', 'mahal', 'skr', 'drivernya', 'cancel', 'pas', 'udh', 'jalan', 'tarif', 'yg', 'mahal', 'driver', 'ngantuk', 'maksain', 'pick', 'up', 'tumpang']"
"Emang makin ke sini makin laknat ya Go Food, tiap melakukan transaksi, default delivery kenapa lu setting Tarif EXPRESS jingg!!!! bodo amat dengan iming2 kalau telat kami kasih voucher, inovasi tolloll !!!!","['emang', 'laknat', 'ya', 'go', 'food', 'transaksi', 'default', 'delivery', 'lu', 'setting', 'tarif', 'express', 'jingg', 'bodo', 'iming', 'telat', 'kasih', 'voucher', 'inovasi', 'tolloll']"
sekarang gojek jelek kita cus nentuin titik sesuai apk tapi driver banyakan ngeluh gk niat ya gk usah narik dan gk usah ambil...,"['gojek', 'jelek', 'cus', 'nentuin', 'titik', 'sesuai', 'apk', 'driver', 'banyak', 'ngeluh', 'gk', 'niat', 'ya', 'gk', 'narik', 'gk', 'ambil']"
"Setiap ada keluhan customer selalu tidak ada tindakan, pesan gofood sampai berjam2 tidak ada kejelasan tidak bisa di batalkan !!!! Harusnya kalp sudah terlambat bisa di batalkan supaya customer bisa pesan makanan di tempat lain !","['keluh', 'customer', 'tindak', 'pesan', 'gofood', 'jam', 'jelas', 'batal', 'kalp', 'lambat', 'batal', 'customer', 'pesan', 'makan']"
pemeliharaan terlalu lama..uang saya ngendap d gopay sedang kan saya lagi urgent untuk pakai uang nya,"['pelihara', 'lamauang', 'ngendap', 'd', 'gopay', 'urgent', 'pakai', 'uang', 'nya']"
sangat puas cari pengiriman tepat waktu dan sopan santun,"['puas', 'cari', 'kirim', 'sopan', 'santun']"
"driver nya pada gajelas, di map tidak bergerak menuju lokasi, padahal sudah di tunggu 5-10 menit 😮‍💨😮‍💨","['driver', 'nya', 'gajelas', 'map', 'gerak', 'lokasi', 'tunggu', 'menit', '']"
Aplikasinya Bagus tetapi Drivernya suka Membatalkan pesanan secara sepihak tanpa konfirmasi. Terutama Driver atas nama Muhammad Badri F 4509 FIW,"['aplikasi', 'bagus', 'drivernya', 'suka', 'batal', 'pesan', 'konfirmasi', 'driver', 'nama', 'muhammad', 'badri', 'f', 'fiw']"
harganya murah terus pengemudinya ramah banget,"['harga', 'murah', 'mud', 'ramah', 'banget']"
"ada error dimana diskon voucher tidak bisa dipakai, padahal pada penjelasan nya tanpa minimum pembelanjaan, tetapi ketika ingin dipakai tidak dapat dipakai dan total harga masih sama, voucher diskon nya yaitu diskon untuk biaya pengiriman pada ""gomart""","['error', 'mana', 'diskon', 'voucher', 'pakai', 'jelas', 'nya', 'minimum', 'belanja', 'pakai', 'pakai', 'total', 'harga', 'voucher', 'diskon', 'nya', 'diskon', 'biaya', 'kirim', 'gomart']"
"baru kali ini dan baru pertama kali juga ada driver bayar admin nya harus dibayar sma cs,nahkan saya byr pke apk dana gopay pun udh pke admin,nah ini driver nya malah blng masuk nya kurang,pdahal saya udh sama kaya nominal byar di gofood nya,baru kali ini dan baru pertama kali,dan yg parahnya lagi sampe2 teriak2 kaya yg gak dibyar aja ,soalnya bnyk bngt yg teledor kalo ditnya ini harus kirim kemana,malah teriak2 kaya yg gk dibayar aja","['kali', 'kali', 'driver', 'bayar', 'admin', 'nya', 'bayar', 'sma', 'csnahkan', 'byr', 'pke', 'apk', 'dana', 'gopay', 'udh', 'pke', 'adminnah', 'driver', 'nya', 'blng', 'masuk', 'nya', 'kurangpdahal', 'udh', 'kaya', 'nominal', 'byar', 'gofood', 'nyabaru', 'kali', 'kalidan', 'yg', 'parah', 'sampe', 'teriak', 'kaya', 'yg', 'gak', 'dibyar', 'aja', 'bnyk', 'bngt', 'yg', 'teledor', 'kalo', 'ditnya', 'kirim', 'kemanamalah', 'teriak', 'kaya', 'yg', 'gk', 'bayar', 'aja']"
"sangat senang sekali, karena bisa membantu bgt untuk proses pengiriman barang yg harus disegerakan","['senang', 'bantu', 'bgt', 'proses', 'kirim', 'barang', 'yg', 'segera']"
"mudah dan cepat,kla pesen","['mudah', 'cepatkla', 'sen']"
Harusnya ada promo stasiun murah spt grab,"['promo', 'stasiun', 'murah', 'spt', 'grab']"
sering minta di batalkan oleh driver karna harga dari custemer 22 driver dapet 11rb karna alasan promo di tanggung driver jd banyak yg minta d batalkan,"['batal', 'driver', 'karna', 'harga', 'custemer', 'driver', 'dapet', 'rb', 'karna', 'alas', 'promo', 'tanggung', 'driver', 'jd', 'yg', 'd', 'batal']"
kok aplikasi GO-JEK saya ngga ada di tampilan menu ya..,"['aplikasi', 'gojek', 'ngga', 'tampil', 'menu', 'ya']"
Ga bisa upgred gopay plus.karna id sudah terdaftar,"['ga', 'upgred', 'gopay', 'pluskarna', 'id', 'daftar']"
"Matikan fitur one tap, suka ke double booking kasian drivernya, saya sudah cari tutor matikan fitur tersebut tapi gaada sama sekali tutorial nya.","['mati', 'fitur', 'one', 'tap', 'suka', 'double', 'booking', 'kasi', 'drivernya', 'cari', 'tutor', 'mati', 'fitur', 'gaada', 'tutorial', 'nya']"
"jangan sampai tarif y naik terus dan terlalu mahal, pasti konsumen hilang","['tarif', 'y', 'mahal', 'konsumen', 'hilang']"
"susah sekali dapat driver gocar wilayah saya ,pdahal saya bayar tetap aj di tolak ,posisi tak balek saat dah dpt saya batalkn pasti marah sikap driverny payah","['susah', 'driver', 'gocar', 'wilayah', 'pdahal', 'bayar', 'aj', 'tolak', 'posisi', 'balek', 'dah', 'dpt', 'batalkn', 'marah', 'sikap', 'driverny', 'payah']"
mempermudah perjalanan deh pokonya 🥰,"['mudah', 'jalan', 'deh', 'poko', '']"
"sangat memudahkan segala urusan kerjaan, urusan perut, antar anak skolah dan semua2nya, semangat para driver kami...🥰🥰🥰","['mudah', 'urus', 'kerja', 'urus', 'perut', 'anak', 'skolah', 'semangat', 'driver', 'kami']"
"Aplikasi nya sekarang lancar, Tadi nya gw ngandelin gofood banget tapi sekarang parah harga makanan hampir 2x lipat harga offline belum lagi ongkir. Sekarang gw pake gofood kalau terpaksa saja. Sebel rasa nya kaya diporotin banget. #gofood_pengen_naik_haji","['aplikasi', 'nya', 'lancar', 'nya', 'gw', 'ngandelin', 'gofood', 'banget', 'parah', 'harga', 'makan', 'x', 'lipat', 'harga', 'offline', 'ongkir', 'gw', 'pake', 'gofood', 'paksa', 'sebel', 'nya', 'kaya', 'diporotin', 'banget', 'gofoodpengennaikhaji']"
"udah nggak ada otak biaya penanganannya, jadi males pesen lewat go food","['udah', 'nggak', 'otak', 'biaya', 'tangan', 'males', 'sen', 'go', 'food']"
"Tolong diperbaiki maps nya, rutenya muter jadi ongkos lebih mahal daripada biasanya. Drivernya jg lewat jalan biasa dan tidak mengikuti maps nya","['tolong', 'baik', 'maps', 'nya', 'rute', 'muter', 'ongkos', 'mahal', 'drivernya', 'jg', 'jalan', 'ikut', 'maps', 'nya']"
"mantap banyak diskon, fitur menarik","['mantap', 'diskon', 'fitur', 'tarik']"
"hadeh, aplikasi sudah bagus, saya pesan perjalanan klatakan-tanggul, sempet di terima sm drivernya lalu 3 mnt setelahnya hilang, mungkin di cancel dr drivernya, males bgt klo uda begitu pdhl bayar ga gratis, nama drivernya muhamad zaini, kecewa aja si klo ada fitur cancel gt wkwk","['hadeh', 'aplikasi', 'bagus', 'pesan', 'jalan', 'klatakantanggul', 'sempet', 'terima', 'sm', 'drivernya', 'mnt', 'telah', 'hilang', 'cancel', 'dr', 'drivernya', 'males', 'bgt', 'klo', 'uda', 'pdhl', 'bayar', 'ga', 'gratis', 'nama', 'drivernya', 'muhamad', 'zaini', 'kecewa', 'aja', 'si', 'klo', 'fitur', 'cancel', 'gt', 'wkwk']"
driver nya cepat sampai dan komunikatif,"['driver', 'nya', 'cepat', 'komunikatif']"
Cocok buat order makanan dan oejk online,"['cocok', 'order', 'makan', 'oejk', 'online']"
"Semenjak banyak pilihan opsi mobil banyak driver yg maen cancel2 aja jadi kalo pilihan go car yg biasa udah lama di cancel pula, payah lah","['semenjak', 'pilih', 'opsi', 'mobil', 'driver', 'yg', 'maen', 'cancel', 'aja', 'kalo', 'pilih', 'go', 'car', 'yg', 'udah', 'cancel', 'payah']"
"aplikasi eror gx sengja mencet pesanan,pas mau dibatalin gx bisaa bisaaaa","['aplikasi', 'eror', 'gx', 'sengja', 'mencet', 'pesananpas', 'dibatalin', 'gx', 'bisaa', 'bisaaaa']"
"aplikasi sudah di update, notif pengaturan sudah di setting. tapi kena tetep gak muncul notif nya ya? harus masuk ke aplikasi dulu buat ngecek driver ngechat/posisi","['aplikasi', 'update', 'notif', 'atur', 'setting', 'kena', 'tetep', 'gak', 'muncul', 'notif', 'nya', 'ya', 'masuk', 'aplikasi', 'ngecek', 'driver', 'ngechatposisi']"
perbaiki dulu bug vermuk yang gagal itu 😊😊😊,"['baik', 'bug', 'vermuk', 'gagal', '']"
"pelayanan baik, biaya sangat terjangkau","['layan', 'biaya', 'jangkau']"
"Saya pernah mendapatkan driver sangat buruk, tidak sopan (berbicara kasar & tidak pantas pada costumer), dan tidak menyelesaikan pesanan barang dikembalikan/dicancel ditengah jalan, setelah itu driver malah meminta tip lebih.","['driver', 'buruk', 'sopan', 'bicara', 'kasar', 'costumer', 'selesai', 'pesan', 'barang', 'dikembalikandicancel', 'tengah', 'jalan', 'driver', 'tip']"
Ditunggu jaminan saldo kembali nya ... Saldo hilang secara mendadak 609.390 dari saldo 610.000 disakan 800 perak pembayaran google play padahal saya tidak melakukan nya jangan sampai saya vidio kan dan saya sebar luas kan sudah banyak korban bukan saya aja ... Ditunggu saldo saya kembali,"['tunggu', 'jamin', 'saldo', 'nya', 'saldo', 'hilang', 'dadak', 'saldo', 'sak', 'perak', 'bayar', 'google', 'play', 'nya', 'vidio', 'sebar', 'luas', 'korban', 'aja', 'tunggu', 'saldo']"
Kalau pilih pengiriman reguler sengaja lama banget dapat drivernya. Sampai 1 jam lebih baru dapat. Tiap pesen kayak diharuskan milih pengiriman prioritas. Males banget,"['pilih', 'kirim', 'reguler', 'sengaja', 'banget', 'drivernya', 'jam', 'sen', 'kayak', 'harus', 'milih', 'kirim', 'prioritas', 'males', 'banget']"
kerenn banyak potongan harga,"['kerenn', 'potong', 'harga']"
"Bayar tagihan lancar tanpa keterlambatan sekali pun, bahkan sebelum tanggal 15 juga udah dibayar. Tapi metode paylaternya di blokir mulu udah yg ke 3x nya. Limit juga masih ada 75%. Kaga niat amat ngasih limit belom kepake 50% dah di blokir dengan alasan itu² terus seperti jawaban bot! mau pake apk orange tapi dh nyaman ama si ijo, cuman sistemnya aja terlalu bot gajelas","['bayar', 'tagih', 'lancar', 'lambat', 'tanggal', 'udah', 'bayar', 'metode', 'paylaternya', 'blokir', 'mulu', 'udah', 'yg', 'x', 'nya', 'limit', 'kaga', 'niat', 'ngasih', 'limit', 'bom', 'kepake', 'dah', 'blokir', 'alas', 'itu', 'bot', 'pake', 'apk', 'orange', 'dh', 'nyaman', 'ama', 'si', 'ijo', 'cuman', 'sistem', 'aja', 'bot', 'gajelas']"
Pengalaman saya untuk pemakaian aplikasi ini sudah bagus hanya saja tolong berikan diskon khusus bagi pelajar terutama SMA seperti mendapatkan diskon dengan menunjukkan kartu pelajar... Karena harga gojek kadang naik dan turun yang menyebabkan pengeluaran yang lebih kepada pelajar,"['alam', 'pakai', 'aplikasi', 'bagus', 'tolong', 'diskon', 'khusus', 'ajar', 'sma', 'diskon', 'kartu', 'ajar', 'harga', 'gojek', 'kadang', 'turun', 'sebab', 'keluar', 'ajar']"
tolong dong ka bantuan nya masa saya transfer duit blum diterima tapi saldo nya sudah hilang,"['tolong', 'ka', 'bantu', 'nya', 'transfer', 'duit', 'blum', 'terima', 'saldo', 'nya', 'hilang']"
Beberapa driver skrng kadang tidak mau ambil pesanan gomart.minta dicancel.....pdhl dalam kondisi urgent butuh bgt barang itu.. ...ga usah ada tulisan dalam gomart (saat darurat)..!!!!!!!..pdhl dulu jarang sekali driver yg minta cancel...,"['driver', 'skrng', 'kadang', 'ambil', 'pesan', 'gomartminta', 'dicancelpdhl', 'kondisi', 'urgent', 'butuh', 'bgt', 'barang', 'ga', 'tulis', 'gomart', 'daruratpdhl', 'jarang', 'driver', 'yg', 'cancel']"
nyari Kurir Dari Pagi Untuk Kirim Paket Susah Dapet Padahal Saya Lagi Butuh Banget Kurir Tolong Kinerja Nya Dirubah Jangan Mengecewakan Penjual,"['nyari', 'kurir', 'pagi', 'kirim', 'paket', 'susah', 'dapet', 'butuh', 'banget', 'kurir', 'tolong', 'kerja', 'nya', 'rubah', 'kecewa', 'jual']"
"Mohon diperbaiki app ketika batal pesan gotrans, tiket keretanya masih menggantung, jadi ketika pesan ulang ada 2 tiket yang berlaku (pelanggan dirugikan) karena tiket dua-duanya tetap harus dibayar","['mohon', 'baik', 'app', 'batal', 'pesan', 'gotrans', 'tiket', 'kereta', 'gantung', 'pesan', 'ulang', 'tiket', 'laku', 'langgan', 'rugi', 'tiket', 'duaduanya', 'bayar']"
tolong seleksi driver dan berikan SOP pelayanan karena sudah mulai banyak driver driver meresahkan. jika perusahaan anda ingin long last,"['tolong', 'seleksi', 'driver', 'sop', 'layan', 'driver', 'driver', 'resah', 'usaha', 'long', 'last']"
sangat bagus untuk antar dan pesan,"['bagus', 'pesan']"
cuma di apkikasi ini top up uang nyampenya 2 hari,"['apkikasi', 'top', 'up', 'uang', 'nyampenya']"
Tingkatin LG pelayanan nya driver nya parah masa udah jadi pesanan nya GK diambil ambil sampe toko nya chat saya driver dah di kasih tau klo pesanan nya dah jadi tapi GK diambil ambil,"['tingkatin', 'lg', 'layan', 'nya', 'driver', 'nya', 'parah', 'udah', 'pesan', 'nya', 'gk', 'ambil', 'ambil', 'sampe', 'toko', 'nya', 'chat', 'driver', 'dah', 'kasih', 'tau', 'klo', 'pesan', 'nya', 'dah', 'gk', 'ambil', 'ambil']"
"gua gk beli apa"" malah langsung kebayar otomatis udh 2 kali pertama langganan youtube 80rb+ habis tu ngoc nguyen tu apa cok gua gk tau apa"" tiba"" ke check out","['gua', 'gk', 'beli', 'langsung', 'bayar', 'otomatis', 'udh', 'kali', 'langgan', 'youtube', 'rb', 'habis', 'tu', 'ngoc', 'nguyen', 'tu', 'cok', 'gua', 'gk', 'tau', 'check', 'out']"
Pelayanan cepat dan aman,"['layan', 'cepat', 'aman']"
kenapa sesi login saya jadi ganda devicenya? padahal saya pakai 1 ponsel saja.,"['sesi', 'login', 'ganda', 'devicenya', 'pakai', 'ponsel']"
"gajelas, mahal ada promo kaya ga berguna","['gajelas', 'mahal', 'promo', 'kaya', 'ga', 'guna']"
"Makin kesini makin gak jelas.bayar gopay pinjam gak pernah telat,tiba² akun dibatasi katanya ada data yg tidak sesuai.tdk sesuainya dimananya?susah dimengerti.toh udah kesekian kali lancar² aja.giliran semua limit diambil langsung gak jls alasannya.ngasih bintang 1 aja biar bs ninggalin jejak.dan siap ngasih bintang5 klo sdh sprti biasa sma² lancarnya kan enak..","['kesini', 'gak', 'jelasbayar', 'gopay', 'pinjam', 'gak', 'telattiba', 'akun', 'batas', 'data', 'yg', 'sesuaitdk', 'sesuai', 'dimananyasusah', 'dimengertitoh', 'udah', 'sekian', 'kali', 'lancar', 'ajagiliran', 'limit', 'ambil', 'langsung', 'gak', 'jls', 'alasannyangasih', 'bintang', 'aja', 'biar', 'bs', 'ninggalin', 'jejakdan', 'ngasih', 'bintang', 'klo', 'sdh', 'sprti', 'sma', 'lancar', 'enak']"
keren tp mas agak kurang krn kelewatan biasanya,"['keren', 'tp', 'mas', 'krn', 'lewat']"
"Semua mitranya pemalas! Tidak ada yang bersedia mengambil orderan ketika hujan, pdhl saya sebagai customer tidak apa jika menunggu agak lama asalkan pesanan sampai. Tapi selalu kena cancel. Itu mitra nya di nina bobok an saja klo musim hujan, gausah kerja, manja !","['mitra', 'malas', 'sedia', 'ambil', 'order', 'hujan', 'pdhl', 'customer', 'tunggu', 'pesan', 'kena', 'cancel', 'mitra', 'nya', 'nina', 'bobok', 'an', 'klo', 'musim', 'hujan', 'gausah', 'kerja', 'manja']"
"Licik banget notifnya. Ga bisa matiin notif promo, cuma pengin terima notif perjalanan. Pilihannya cuma nyalain atau matiin semua notif di settingnya. 2 bintang lagi untuk setelah ada kategorisasi notif yang jelas 😒","['licik', 'banget', 'notifnya', 'ga', 'matiin', 'notif', 'promo', 'pengin', 'terima', 'notif', 'jalan', 'pilih', 'nyalain', 'matiin', 'notif', 'settingnya', 'bintang', 'kategorisasi', 'notif', '']"
ga ada masalah pembayaran tapi paylater dinonaktive padaha butuh buat ongkos tranfortasi gojek,"['ga', 'bayar', 'paylater', 'dinonaktive', 'padaha', 'butuh', 'ongkos', 'tranfortasi', 'gojek']"
mahal sekali untuk gofood nya promo nya gaada,"['mahal', 'gofood', 'nya', 'promo', 'nya', 'gaada']"
memudahkan perjalanan ketika di luar kota,"['mudah', 'jalan', 'kota']"
aplikasi gojek sangat bagus dan dapat meringankan beban,"['aplikasi', 'gojek', 'bagus', 'ringan', 'beban']"
Saya pesen gofood harga + ongkirnya 26.000... Tapi pas nyampe harganya tiba-tiba berubah jadi 36.500... Nyebelin banget... Auto uninstall... Bye Gojek ..,"['sen', 'gofood', 'harga', 'ongkirnya', 'pas', 'nyampe', 'harga', 'tibatiba', 'ubah', 'nyebelin', 'banget', 'auto', 'uninstall', 'bye', 'gojek']"
"Gk bisa log in pakai perangkat baru terutama saat recognition wajah selalu gagal... Kacau....!!!!!!!!!! Kayaknya harus pindah pakai aplikasi sebelah... Ok, skrng sudah selesai. Trimakasih..👍🙏😀","['gk', 'log', 'in', 'pakai', 'perangkat', 'recognition', 'wajah', 'gagal', 'kacau', 'kayak', 'pindah', 'pakai', 'aplikasi', 'belah', 'ok', 'skrng', 'selesai', 'trimakasih']"
for close terus app nya ..mohon diperbaiki,"['for', 'close', 'app', 'nya', 'mohon', 'baik']"
"Diaktifkan, notifikasi muncul terus. Kalau tidak diaktifkan, status orderan tidak terpantau.. Bisa kan kurang2i mengirimkan hal2 tidak penting 🥲","['aktif', 'notifikasi', 'muncul', 'aktif', 'status', 'order', 'pantau', 'kurang', 'kirim', '']"
